image_path,class_name,confidence,x_center,y_center,width,height
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_12.jpg,dog,0.45769832,256.1833,194.33522,371.08032,262.24545
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_120.jpg,dog,0.76568806,179.43182,193.18896,318.51404,256.7895
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_121.jpg,dog,0.90953076,355.93277,212.70772,109.28082,212.7297
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_122.jpg,dog,0.63468677,266.44604,152.81026,289.18723,277.1962
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_123.jpg,dog,0.90148824,203.1001,237.42441,132.44414,208.02435
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_124.jpg,dog,0.8934915,190.4858,266.33377,224.66574,345.548
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_125.jpg,dog,0.76919633,217.83589,228.33789,368.33432,444.93823
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_126.jpg,dog,0.5147179,164.60165,236.9876,271.65698,473.9752
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_127.jpg,dog,0.8049824,167.21748,146.66962,182.4567,225.94348
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_128.jpg,dog,0.900791,189.8744,161.73111,185.31631,233.52419
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_129.jpg,dog,0.68903726,208.80324,245.30739,288.46555,421.90677
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_13.jpg,dog,0.6254212,248.8695,161.44412,473.03375,301.85913
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_130.jpg,dog,0.3747461,203.31793,256.20065,388.1684,482.2554
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_131.jpg,dog,0.7330848,218.5845,231.35336,219.27678,270.20288
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_132.jpg,dog,0.73156,188.99997,286.15347,372.00006,427.69302
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_133.jpg,dog,0.7020374,298.63922,176.52124,340.0261,277.63715
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_134.jpg,dog,0.8198967,208.0986,173.86795,266.2588,281.6905
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_135.jpg,dog,0.915505,269.18958,178.41658,193.28467,231.92734
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_136.jpg,dog,0.547654,173.09393,230.28474,310.7896,447.30997
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_137.jpg,dog,0.6491085,281.48782,144.44308,143.83992,210.63145
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_138.jpg,dog,0.38670588,162.89163,330.33524,308.95953,283.33472
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_139.jpg,dog,0.7929628,137.47076,299.9186,163.9956,316.62073
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_14.jpg,dog,0.27141216,235.25644,179.51405,392.97516,336.89963
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_140.jpg,dog,0.7691951,240.73979,165.7531,442.78018,319.83066
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_141.jpg,dog,0.7729938,194.3796,288.6439,261.4957,394.73608
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_142.jpg,dog,0.5000602,166.70929,212.70807,322.69727,365.2633
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_143.jpg,dog,0.42868865,343.8328,172.07544,270.47705,311.54474
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_144.jpg,dog,0.76056117,255.1206,203.73778,223.9077,261.67636
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_146.jpg,dog,0.7709371,193.15427,296.36444,333.0417,390.81995
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_147.jpg,dog,0.9069116,198.24368,170.6749,256.38647,206.87695
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_148.jpg,dog,0.8145021,187.09718,249.53085,336.0731,246.0329
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_149.jpg,dog,0.8994885,152.76303,311.35144,158.17516,269.07605
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_15.jpg,dog,0.38490656,187.93015,251.30054,272.13806,416.674
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_150.jpg,dog,0.8407826,243.41603,169.04588,255.53244,283.01932
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_150.jpg,dog,0.4036477,40.527077,137.23958,79.277115,267.24435
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_151.jpg,dog,0.6308889,230.98038,174.88257,385.85736,290.37585
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_152.jpg,dog,0.6664203,284.0046,174.02345,300.79736,306.35556
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_153.jpg,dog,0.50373155,264.87302,187.35313,428.2511,360.91263
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_158.jpg,dog,0.68703663,198.8468,171.06206,377.14453,321.2125
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_16.jpg,dog,0.9188739,229.86284,160.12846,207.12381,234.36375
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_161.jpg,dog,0.6290466,242.64357,169.23485,457.0156,323.41458
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_164.jpg,dog,0.7887071,286.20215,201.04312,337.56943,260.06726
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_166.jpg,dog,0.45871264,190.11057,276.05237,352.8297,400.88904
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_168.jpg,dog,0.83000064,164.01936,201.23088,306.14096,159.24063
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_168.jpg,dog,0.30964398,319.77628,56.880753,355.48627,112.85922
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_169.jpg,dog,0.34838328,268.89368,204.58618,451.51538,235.1275
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_171.jpg,dog,0.63445795,233.86172,202.08221,269.55212,322.56683
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_172.jpg,dog,0.34346527,193.0056,243.90227,363.9888,470.92197
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_173.jpg,dog,0.6535001,319.14725,183.23953,338.09656,298.34973
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_174.jpg,dog,0.48720187,339.01447,171.28587,321.97107,316.3882
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_175.jpg,dog,0.4805865,122.11161,177.38408,196.9623,234.51083
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_176.jpg,dog,0.4666722,240.80399,168.77234,207.07475,306.63092
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_177.jpg,dog,0.3345423,319.9351,154.64308,328.14056,284.57785
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_178.jpg,dog,0.8577485,246.88934,178.86115,143.71696,306.72913
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_179.jpg,dog,0.5141278,246.5629,171.26956,474.3504,309.3717
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_18.jpg,dog,0.8669002,232.97174,217.82002,172.04451,241.75266
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_180.jpg,dog,0.44558683,252.73166,173.09308,480.078,308.7107
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_181.jpg,dog,0.5609541,246.67548,175.2841,463.24744,311.19894
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_182.jpg,cat,0.33764917,282.50983,181.43475,421.11804,359.2481
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_183.jpg,dog,0.8723168,154.79092,221.87523,298.78296,216.6896
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_185.jpg,dog,0.53057843,313.2099,169.12039,358.67773,326.60242
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_186.jpg,dog,0.65763175,121.57395,336.85193,231.78539,228.75893
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_187.jpg,dog,0.6156176,171.41048,167.5534,290.7023,172.5112
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_188.jpg,cat,0.59508246,355.28418,342.77344,267.9671,226.95901
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_189.jpg,dog,0.83097875,171.71512,285.58594,324.56976,398.79865
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_19.jpg,dog,0.8740071,239.79868,160.45825,354.8343,302.16144
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_190.jpg,dog,0.66899335,199.26892,206.41269,398.53784,325.73657
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_190.jpg,dog,0.27442208,454.61288,114.941475,83.099365,213.8257
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_191.jpg,dog,0.91096413,259.92755,200.9799,256.50565,255.04208
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_192.jpg,dog,0.738731,169.7671,247.33145,227.82103,316.79083
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_193.jpg,cat,0.49106178,181.82013,165.8462,345.78174,284.4857
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_194.jpg,dog,0.3420516,198.20416,258.3144,353.94818,437.33292
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_196.jpg,dog,0.7721794,280.66446,162.78807,321.16315,302.32968
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_197.jpg,dog,0.5365967,241.30124,205.31284,285.64636,238.19452
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_198.jpg,dog,0.7214242,312.04108,172.76697,340.61646,312.24976
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_199.jpg,dog,0.6216827,215.26588,178.13474,412.5217,303.03113
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_2.jpg,dog,0.714497,260.76172,179.54684,243.68594,301.3316
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_20.jpg,dog,0.43590096,147.30368,240.86336,287.61975,457.3209
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_200.jpg,dog,0.82633936,262.01575,154.65967,332.47583,274.5874
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_201.jpg,dog,0.5073693,267.51492,133.2839,281.68256,194.61697
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_203.jpg,dog,0.61105376,148.29695,288.82895,231.91153,387.53308
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_205.jpg,dog,0.5664612,255.07916,179.00699,476.47784,244.39717
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_208.jpg,dog,0.8648523,132.54501,170.11153,194.78377,308.93094
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_209.jpg,dog,0.5208758,235.11531,237.93364,419.8215,424.6824
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_21.jpg,dog,0.8745875,192.51918,210.21637,207.3182,327.21143
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_211.jpg,cat,0.38663256,261.61038,165.49693,470.2895,317.03067
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_212.jpg,dog,0.2785037,263.12994,197.85684,444.91116,336.41272
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_214.jpg,dog,0.7292036,206.41841,234.57782,402.51382,448.297
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_216.jpg,dog,0.3170306,215.10191,154.59148,411.91556,283.78812
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_217.jpg,dog,0.5441269,204.15225,179.65564,371.3283,359.29028
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_22.jpg,dog,0.65994173,216.30777,266.1841,179.60779,409.2951
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_220.jpg,dog,0.79906684,288.9101,172.48935,406.80576,305.40808
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_221.jpg,dog,0.57229584,238.34738,118.801926,261.7677,194.27835
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_224.jpg,cat,0.5574734,252.19121,172.22614,486.6307,307.17432
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_23.jpg,dog,0.75116986,208.19936,167.65767,336.23788,323.50272
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_24.jpg,dog,0.4295027,173.96217,268.01813,287.64084,432.70578
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_25.jpg,dog,0.6277343,195.15076,289.6755,257.3651,390.45306
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_26.jpg,dog,0.70312613,327.1098,174.06726,317.73663,280.38397
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_27.jpg,dog,0.5461666,149.65251,233.56116,258.21793,395.5774
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_28.jpg,dog,0.8641286,186.97556,217.40895,132.7286,332.93808
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_29.jpg,dog,0.48666933,174.72632,258.17456,201.69342,439.50122
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_3.jpg,dog,0.84602183,332.68707,107.19909,92.29495,175.33919
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_30.jpg,dog,0.8072598,168.82924,293.96332,296.15878,368.68924
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_31.jpg,dog,0.39727023,172.51129,246.5574,342.9181,477.38422
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_32.jpg,dog,0.3676082,170.82693,217.35104,331.53802,412.65643
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_33.jpg,dog,0.7420432,203.22585,214.79071,216.65591,340.23462
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_33.jpg,dog,0.51772255,301.0722,192.05045,38.767334,70.19394
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_34.jpg,dog,0.482843,144.86478,250.42859,188.98668,452.18048
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_35.jpg,dog,0.42660806,236.44673,146.94208,424.3447,239.3098
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_36.jpg,dog,0.87209827,167.11836,209.38094,269.29428,316.58072
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_37.jpg,dog,0.6349702,274.25406,176.3236,451.4919,321.36917
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_38.jpg,dog,0.8180157,203.72507,259.75543,285.74683,423.2844
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_39.jpg,dog,0.49190018,277.7557,110.526436,167.0659,137.63795
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_39.jpg,dog,0.31640777,277.5996,198.88235,172.29329,333.23676
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_40.jpg,dog,0.8445755,182.24316,194.86151,306.57788,181.42107
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_41.jpg,cat,0.37879834,284.6771,195.257,379.45715,348.64017
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_42.jpg,dog,0.57140785,241.96428,196.26193,351.70847,345.43658
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_42.jpg,cat,0.41881466,463.12866,287.62405,72.91077,171.07245
f:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_43.jpg,dog,0.8909489,194.87762,202.38562,186.68396,364.25592
