image_path,true_class,class_name
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_197.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_198.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_199.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_2.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_20.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_200.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_201.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_202.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_203.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_205.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_207.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_208.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_209.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_21.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_211.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_212.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_214.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_216.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_217.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_218.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_22.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_220.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_221.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_224.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_23.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_24.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_25.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_26.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_27.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_28.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_29.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_3.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_30.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_31.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_32.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_33.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_34.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_35.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_36.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_37.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_38.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_39.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_40.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_41.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_42.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_43.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_44.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_45.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_46.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_47.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_48.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_49.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_5.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_50.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_51.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_52.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_53.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_54.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_55.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_56.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_57.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_58.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_59.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_6.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_60.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_61.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_62.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_63.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_64.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_65.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_66.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_67.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_68.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_69.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_7.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_70.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_71.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_72.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_73.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_74.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_75.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_76.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_77.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_78.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_79.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_8.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_80.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_81.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_82.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_83.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_84.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_85.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_86.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_87.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_89.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_9.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_90.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_91.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_92.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_93.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_94.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_95.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_96.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_97.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_98.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_bulldog_99.jpg,american bulldog,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_pit_bull_terrier_1.jpg,american pit bull terrier,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_pit_bull_terrier_10.jpg,american pit bull terrier,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_pit_bull_terrier_100.jpg,american pit bull terrier,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_pit_bull_terrier_101.jpg,american pit bull terrier,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_pit_bull_terrier_102.jpg,american pit bull terrier,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_pit_bull_terrier_103.jpg,american pit bull terrier,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_pit_bull_terrier_104.jpg,american pit bull terrier,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_pit_bull_terrier_105.jpg,american pit bull terrier,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_pit_bull_terrier_106.jpg,american pit bull terrier,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_pit_bull_terrier_107.jpg,american pit bull terrier,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_pit_bull_terrier_108.jpg,american pit bull terrier,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_pit_bull_terrier_109.jpg,american pit bull terrier,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_pit_bull_terrier_11.jpg,american pit bull terrier,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_pit_bull_terrier_110.jpg,american pit bull terrier,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_pit_bull_terrier_111.jpg,american pit bull terrier,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_pit_bull_terrier_112.jpg,american pit bull terrier,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_pit_bull_terrier_113.jpg,american pit bull terrier,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_pit_bull_terrier_114.jpg,american pit bull terrier,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_pit_bull_terrier_115.jpg,american pit bull terrier,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_pit_bull_terrier_116.jpg,american pit bull terrier,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_pit_bull_terrier_117.jpg,american pit bull terrier,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_pit_bull_terrier_118.jpg,american pit bull terrier,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_pit_bull_terrier_119.jpg,american pit bull terrier,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_pit_bull_terrier_12.jpg,american pit bull terrier,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_pit_bull_terrier_120.jpg,american pit bull terrier,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_pit_bull_terrier_121.jpg,american pit bull terrier,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_pit_bull_terrier_122.jpg,american pit bull terrier,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_pit_bull_terrier_123.jpg,american pit bull terrier,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_pit_bull_terrier_124.jpg,american pit bull terrier,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_pit_bull_terrier_125.jpg,american pit bull terrier,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_pit_bull_terrier_126.jpg,american pit bull terrier,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_pit_bull_terrier_127.jpg,american pit bull terrier,dog
F:\suryesh project\vision_pipeline\images\processed\processed_american_pit_bull_terrier_128.jpg,american pit bull terrier,dog
